"Subject","Fuzzer","Trial_Nr","Sat_Length","Delta","Crs_Trg_Timeout","Fct_Cov_Timeout","Dfc_Cov_Timeout","Crs_Trg_N_Bugs","Fct_Cov_N_Bugs","Dfc_Cov_N_Bugs","N_UCs","N_Diff_Bugs1","N_Diff_Bugs2","N_Diff_Timeout1","N_Diff_Timeout2","Ratio_Diff_Bugs1","Ratio_Diff_Bugs2","Ratio_Diff_Timeout1","Ratio_Diff_Timeout2"
"LibTIFF","MOpt-AFL",4,60,2,645,240,105,3,2,2,7,1,0,540,135,0.142857142857143,0,0.375,0.09375
"LibTIFF","MOpt-AFL",4,120,0,1440,465,165,5,3,2,7,3,1,1275,300,0.428571428571429,0.142857142857143,0.885416666666667,0.208333333333333
"LibTIFF","MOpt-AFL",4,120,1,1440,330,165,5,2,2,7,3,0,1275,165,0.428571428571429,0,0.885416666666667,0.114583333333333
"LibTIFF","MOpt-AFL",4,120,2,1440,330,165,5,2,2,7,3,0,1275,165,0.428571428571429,0,0.885416666666667,0.114583333333333
"LibTIFF","MOpt-AFL",4,180,0,1440,525,435,5,3,3,7,2,0,1005,90,0.285714285714286,0,0.697916666666667,0.0625
"LibTIFF","MOpt-AFL",4,180,1,1440,525,225,5,3,2,7,3,1,1215,300,0.428571428571429,0.142857142857143,0.84375,0.208333333333333
"LibTIFF","MOpt-AFL",4,180,2,1440,435,225,5,3,2,7,3,1,1215,210,0.428571428571429,0.142857142857143,0.84375,0.145833333333333
"LibTIFF","MOpt-AFL",4,240,0,1440,585,495,5,3,3,7,2,0,945,90,0.285714285714286,0,0.65625,0.0625
"LibTIFF","MOpt-AFL",4,240,1,1440,585,450,5,3,3,7,2,0,990,135,0.285714285714286,0,0.6875,0.09375
"LibTIFF","MOpt-AFL",4,240,2,1440,495,285,5,3,2,7,3,1,1155,210,0.428571428571429,0.142857142857143,0.802083333333333,0.145833333333333
"LibTIFF","MOpt-AFL",4,300,0,1440,645,555,5,3,3,7,2,0,885,90,0.285714285714286,0,0.614583333333333,0.0625
"LibTIFF","MOpt-AFL",4,300,1,1440,645,510,5,3,3,7,2,0,930,135,0.285714285714286,0,0.645833333333333,0.09375
"LibTIFF","MOpt-AFL",4,300,2,1440,555,345,5,3,2,7,3,1,1095,210,0.428571428571429,0.142857142857143,0.760416666666667,0.145833333333333
"LibTIFF","MOpt-AFL",4,360,0,1440,705,615,5,3,3,7,2,0,825,90,0.285714285714286,0,0.572916666666667,0.0625
"LibTIFF","MOpt-AFL",4,360,1,1440,705,570,5,3,3,7,2,0,870,135,0.285714285714286,0,0.604166666666667,0.09375
"LibTIFF","MOpt-AFL",4,360,2,1440,615,405,5,3,3,7,2,0,1035,210,0.285714285714286,0,0.71875,0.145833333333333
"LibTIFF","MOpt-AFL",4,420,0,1440,1440,675,5,5,3,7,2,2,765,765,0.285714285714286,0.285714285714286,0.53125,0.53125
"LibTIFF","MOpt-AFL",4,420,1,1440,765,630,5,3,3,7,2,0,810,135,0.285714285714286,0,0.5625,0.09375
"LibTIFF","MOpt-AFL",4,420,2,1440,675,465,5,3,3,7,2,0,975,210,0.285714285714286,0,0.677083333333333,0.145833333333333
"LibTIFF","MOpt-AFL",4,480,0,1440,1440,735,5,5,3,7,2,2,705,705,0.285714285714286,0.285714285714286,0.489583333333333,0.489583333333333
"LibTIFF","MOpt-AFL",4,480,1,1440,825,690,5,3,3,7,2,0,750,135,0.285714285714286,0,0.520833333333333,0.09375
"LibTIFF","MOpt-AFL",4,480,2,1440,825,525,5,3,3,7,2,0,915,300,0.285714285714286,0,0.635416666666667,0.208333333333333
"LibTIFF","MOpt-AFL",4,540,0,1440,1440,795,5,5,3,7,2,2,645,645,0.285714285714286,0.285714285714286,0.447916666666667,0.447916666666667
"LibTIFF","MOpt-AFL",4,540,1,1440,1440,750,5,5,3,7,2,2,690,690,0.285714285714286,0.285714285714286,0.479166666666667,0.479166666666667
"LibTIFF","MOpt-AFL",4,540,2,1440,885,585,5,3,3,7,2,0,855,300,0.285714285714286,0,0.59375,0.208333333333333
"LibTIFF","MOpt-AFL",4,600,0,1440,1440,855,5,5,3,7,2,2,585,585,0.285714285714286,0.285714285714286,0.40625,0.40625
"LibTIFF","MOpt-AFL",4,600,1,1440,1440,810,5,5,3,7,2,2,630,630,0.285714285714286,0.285714285714286,0.4375,0.4375
"LibTIFF","MOpt-AFL",4,600,2,1440,1440,645,5,5,3,7,2,2,795,795,0.285714285714286,0.285714285714286,0.552083333333333,0.552083333333333
"LibTIFF","MOpt-AFL",5,60,0,885,180,180,3,2,2,7,1,0,705,0,0.142857142857143,0,0.489583333333333,0
"LibTIFF","MOpt-AFL",5,60,1,780,180,135,3,2,2,7,1,0,645,45,0.142857142857143,0,0.447916666666667,0.03125
"LibTIFF","MOpt-AFL",5,60,2,765,180,105,3,2,2,7,1,0,660,75,0.142857142857143,0,0.458333333333333,0.0520833333333333
"LibTIFF","MOpt-AFL",5,120,0,1440,315,240,4,3,3,7,1,0,1200,75,0.142857142857143,0,0.833333333333333,0.0520833333333333
"LibTIFF","MOpt-AFL",5,120,1,1440,315,195,4,3,3,7,1,0,1245,120,0.142857142857143,0,0.864583333333333,0.0833333333333333
"LibTIFF","MOpt-AFL",5,120,2,1440,240,180,4,3,2,7,2,1,1260,60,0.285714285714286,0.142857142857143,0.875,0.0416666666666667
"LibTIFF","MOpt-AFL",5,180,0,1440,660,300,4,3,3,7,1,0,1140,360,0.142857142857143,0,0.791666666666667,0.25
"LibTIFF","MOpt-AFL",5,180,1,1440,660,255,4,3,3,7,1,0,1185,405,0.142857142857143,0,0.822916666666667,0.28125
"LibTIFF","MOpt-AFL",5,180,2,1440,300,240,4,3,3,7,1,0,1200,60,0.142857142857143,0,0.833333333333333,0.0416666666666667
"LibTIFF","MOpt-AFL",5,240,0,1440,720,585,4,3,3,7,1,0,855,135,0.142857142857143,0,0.59375,0.09375
"LibTIFF","MOpt-AFL",5,240,1,1440,720,315,4,3,3,7,1,0,1125,405,0.142857142857143,0,0.78125,0.28125
"LibTIFF","MOpt-AFL",5,240,2,1440,435,300,4,3,3,7,1,0,1140,135,0.142857142857143,0,0.791666666666667,0.09375
"LibTIFF","MOpt-AFL",5,300,0,1440,1035,645,4,3,3,7,1,0,795,390,0.142857142857143,0,0.552083333333333,0.270833333333333
"LibTIFF","MOpt-AFL",5,300,1,1440,780,420,4,3,3,7,1,0,1020,360,0.142857142857143,0,0.708333333333333,0.25
"LibTIFF","MOpt-AFL",5,300,2,1440,675,375,4,3,3,7,1,0,1065,300,0.142857142857143,0,0.739583333333333,0.208333333333333
"LibTIFF","MOpt-AFL",5,360,0,1440,1095,705,4,3,3,7,1,0,735,390,0.142857142857143,0,0.510416666666667,0.270833333333333
"LibTIFF","MOpt-AFL",5,360,1,1440,840,480,4,3,3,7,1,0,960,360,0.142857142857143,0,0.666666666666667,0.25
"LibTIFF","MOpt-AFL",5,360,2,1440,840,435,4,3,3,7,1,0,1005,405,0.142857142857143,0,0.697916666666667,0.28125
"LibTIFF","MOpt-AFL",5,420,0,1440,1155,765,4,3,3,7,1,0,675,390,0.142857142857143,0,0.46875,0.270833333333333
"LibTIFF","MOpt-AFL",5,420,1,1440,900,540,4,3,3,7,1,0,900,360,0.142857142857143,0,0.625,0.25
"LibTIFF","MOpt-AFL",5,420,2,1440,900,495,4,3,3,7,1,0,945,405,0.142857142857143,0,0.65625,0.28125
"LibTIFF","MOpt-AFL",5,480,0,1440,1215,825,4,3,3,7,1,0,615,390,0.142857142857143,0,0.427083333333333,0.270833333333333
"LibTIFF","MOpt-AFL",5,480,1,1440,960,600,4,3,3,7,1,0,840,360,0.142857142857143,0,0.583333333333333,0.25
"LibTIFF","MOpt-AFL",5,480,2,1440,960,555,4,3,3,7,1,0,885,405,0.142857142857143,0,0.614583333333333,0.28125
"LibTIFF","MOpt-AFL",5,540,0,1440,1440,885,4,4,3,7,1,1,555,555,0.142857142857143,0.142857142857143,0.385416666666667,0.385416666666667
"LibTIFF","MOpt-AFL",5,540,1,1440,1020,660,4,3,3,7,1,0,780,360,0.142857142857143,0,0.541666666666667,0.25
"LibTIFF","MOpt-AFL",5,540,2,1440,1020,615,4,3,3,7,1,0,825,405,0.142857142857143,0,0.572916666666667,0.28125
"LibTIFF","MOpt-AFL",5,600,0,1440,1440,945,4,4,3,7,1,1,495,495,0.142857142857143,0.142857142857143,0.34375,0.34375
"LibTIFF","MOpt-AFL",5,600,1,1440,1080,720,4,3,3,7,1,0,720,360,0.142857142857143,0,0.5,0.25
"LibTIFF","MOpt-AFL",5,600,2,1440,1080,675,4,3,3,7,1,0,765,405,0.142857142857143,0,0.53125,0.28125
"LibTIFF","MOpt-AFL",6,60,0,960,180,135,5,3,3,7,2,0,825,45,0.285714285714286,0,0.572916666666667,0.03125
"LibTIFF","MOpt-AFL",6,60,1,765,180,135,4,3,3,7,1,0,630,45,0.142857142857143,0,0.4375,0.03125
"LibTIFF","MOpt-AFL",6,60,2,765,150,120,4,3,3,7,1,0,645,30,0.142857142857143,0,0.447916666666667,0.0208333333333333
"LibTIFF","MOpt-AFL",6,120,0,1440,240,195,5,3,3,7,2,0,1245,45,0.285714285714286,0,0.864583333333333,0.03125
"LibTIFF","MOpt-AFL",6,120,1,1440,240,195,5,3,3,7,2,0,1245,45,0.285714285714286,0,0.864583333333333,0.03125
"LibTIFF","MOpt-AFL",6,120,2,825,210,180,5,3,3,7,2,0,645,30,0.285714285714286,0,0.447916666666667,0.0208333333333333
"LibTIFF","MOpt-AFL",6,180,0,1440,915,555,5,5,4,7,1,1,885,360,0.142857142857143,0.142857142857143,0.614583333333333,0.25
"LibTIFF","MOpt-AFL",6,180,1,1440,915,435,5,5,3,7,2,2,1005,480,0.285714285714286,0.285714285714286,0.697916666666667,0.333333333333333
"LibTIFF","MOpt-AFL",6,180,2,1440,570,240,5,4,3,7,2,1,1200,330,0.285714285714286,0.142857142857143,0.833333333333333,0.229166666666667
"LibTIFF","MOpt-AFL",6,240,0,1440,975,615,5,5,4,7,1,1,825,360,0.142857142857143,0.142857142857143,0.572916666666667,0.25
"LibTIFF","MOpt-AFL",6,240,1,1440,975,495,5,5,3,7,2,2,945,480,0.285714285714286,0.285714285714286,0.65625,0.333333333333333
"LibTIFF","MOpt-AFL",6,240,2,1440,945,315,5,5,3,7,2,2,1125,630,0.285714285714286,0.285714285714286,0.78125,0.4375
"LibTIFF","MOpt-AFL",6,300,0,1440,1035,675,5,5,4,7,1,1,765,360,0.142857142857143,0.142857142857143,0.53125,0.25
"LibTIFF","MOpt-AFL",6,300,1,1440,1035,555,5,5,4,7,1,1,885,480,0.142857142857143,0.142857142857143,0.614583333333333,0.333333333333333
"LibTIFF","MOpt-AFL",6,300,2,1440,1005,555,5,5,4,7,1,1,885,450,0.142857142857143,0.142857142857143,0.614583333333333,0.3125
"LibTIFF","MOpt-AFL",6,360,0,1440,1095,735,5,5,4,7,1,1,705,360,0.142857142857143,0.142857142857143,0.489583333333333,0.25
"LibTIFF","MOpt-AFL",6,360,1,1440,1095,615,5,5,4,7,1,1,825,480,0.142857142857143,0.142857142857143,0.572916666666667,0.333333333333333
"LibTIFF","MOpt-AFL",6,360,2,1440,1065,615,5,5,4,7,1,1,825,450,0.142857142857143,0.142857142857143,0.572916666666667,0.3125
"LibTIFF","MOpt-AFL",6,420,0,1440,1155,795,5,5,5,7,0,0,645,360,0,0,0.447916666666667,0.25
"LibTIFF","MOpt-AFL",6,420,1,1440,1155,675,5,5,4,7,1,1,765,480,0.142857142857143,0.142857142857143,0.53125,0.333333333333333
"LibTIFF","MOpt-AFL",6,420,2,1440,1125,675,5,5,4,7,1,1,765,450,0.142857142857143,0.142857142857143,0.53125,0.3125
"LibTIFF","MOpt-AFL",6,480,0,1440,1440,855,5,5,5,7,0,0,585,585,0,0,0.40625,0.40625
"LibTIFF","MOpt-AFL",6,480,1,1440,1215,735,5,5,4,7,1,1,705,480,0.142857142857143,0.142857142857143,0.489583333333333,0.333333333333333
"LibTIFF","MOpt-AFL",6,480,2,1440,1215,735,5,5,4,7,1,1,705,480,0.142857142857143,0.142857142857143,0.489583333333333,0.333333333333333
"LibTIFF","MOpt-AFL",6,540,0,1440,1440,915,5,5,5,7,0,0,525,525,0,0,0.364583333333333,0.364583333333333
"LibTIFF","MOpt-AFL",6,540,1,1440,1440,795,5,5,5,7,0,0,645,645,0,0,0.447916666666667,0.447916666666667
"LibTIFF","MOpt-AFL",6,540,2,1440,1440,795,5,5,5,7,0,0,645,645,0,0,0.447916666666667,0.447916666666667
"LibTIFF","MOpt-AFL",6,600,0,1440,1440,975,5,5,5,7,0,0,465,465,0,0,0.322916666666667,0.322916666666667
"LibTIFF","MOpt-AFL",6,600,1,1440,1440,855,5,5,5,7,0,0,585,585,0,0,0.40625,0.40625
"LibTIFF","MOpt-AFL",6,600,2,1440,1440,855,5,5,5,7,0,0,585,585,0,0,0.40625,0.40625
"LibTIFF","MOpt-AFL",7,60,0,1440,135,105,4,3,3,7,1,0,1335,30,0.142857142857143,0,0.927083333333333,0.0208333333333333
"LibTIFF","MOpt-AFL",7,60,1,1440,135,90,4,3,3,7,1,0,1350,45,0.142857142857143,0,0.9375,0.03125
"LibTIFF","MOpt-AFL",7,60,2,1230,120,90,3,3,3,7,0,0,1140,30,0,0,0.791666666666667,0.0208333333333333
"LibTIFF","MOpt-AFL",7,120,0,1440,465,375,4,3,3,7,1,0,1065,90,0.142857142857143,0,0.739583333333333,0.0625
"LibTIFF","MOpt-AFL",7,120,1,1440,450,270,4,3,3,7,1,0,1170,180,0.142857142857143,0,0.8125,0.125
"LibTIFF","MOpt-AFL",7,120,2,1440,450,165,4,3,3,7,1,0,1275,285,0.142857142857143,0,0.885416666666667,0.197916666666667
"LibTIFF","MOpt-AFL",7,180,0,1440,525,435,4,3,3,7,1,0,1005,90,0.142857142857143,0,0.697916666666667,0.0625
"LibTIFF","MOpt-AFL",7,180,1,1440,510,330,4,3,3,7,1,0,1110,180,0.142857142857143,0,0.770833333333333,0.125
"LibTIFF","MOpt-AFL",7,180,2,1440,510,225,4,3,3,7,1,0,1215,285,0.142857142857143,0,0.84375,0.197916666666667
"LibTIFF","MOpt-AFL",7,240,0,1440,585,495,4,3,3,7,1,0,945,90,0.142857142857143,0,0.65625,0.0625
"LibTIFF","MOpt-AFL",7,240,1,1440,570,390,4,3,3,7,1,0,1050,180,0.142857142857143,0,0.729166666666667,0.125
"LibTIFF","MOpt-AFL",7,240,2,1440,570,390,4,3,3,7,1,0,1050,180,0.142857142857143,0,0.729166666666667,0.125
"LibTIFF","MOpt-AFL",7,300,0,1440,945,555,4,3,3,7,1,0,885,390,0.142857142857143,0,0.614583333333333,0.270833333333333
"LibTIFF","MOpt-AFL",7,300,1,1440,630,450,4,3,3,7,1,0,990,180,0.142857142857143,0,0.6875,0.125
"LibTIFF","MOpt-AFL",7,300,2,1440,630,450,4,3,3,7,1,0,990,180,0.142857142857143,0,0.6875,0.125
"LibTIFF","MOpt-AFL",7,360,0,1440,1440,615,4,4,3,7,1,1,825,825,0.142857142857143,0.142857142857143,0.572916666666667,0.572916666666667
"LibTIFF","MOpt-AFL",7,360,1,1440,705,510,4,3,3,7,1,0,930,195,0.142857142857143,0,0.645833333333333,0.135416666666667
"LibTIFF","MOpt-AFL",7,360,2,1440,690,510,4,3,3,7,1,0,930,180,0.142857142857143,0,0.645833333333333,0.125
"LibTIFF","MOpt-AFL",7,420,0,1440,1440,675,4,4,3,7,1,1,765,765,0.142857142857143,0.142857142857143,0.53125,0.53125
"LibTIFF","MOpt-AFL",7,420,1,1440,765,570,4,3,3,7,1,0,870,195,0.142857142857143,0,0.604166666666667,0.135416666666667
"LibTIFF","MOpt-AFL",7,420,2,1440,750,570,4,3,3,7,1,0,870,180,0.142857142857143,0,0.604166666666667,0.125
"LibTIFF","MOpt-AFL",7,480,0,1440,1440,735,4,4,3,7,1,1,705,705,0.142857142857143,0.142857142857143,0.489583333333333,0.489583333333333
"LibTIFF","MOpt-AFL",7,480,1,1440,825,630,4,3,3,7,1,0,810,195,0.142857142857143,0,0.5625,0.135416666666667
"LibTIFF","MOpt-AFL",7,480,2,1440,810,630,4,3,3,7,1,0,810,180,0.142857142857143,0,0.5625,0.125
"LibTIFF","MOpt-AFL",7,540,0,1440,1440,795,4,4,3,7,1,1,645,645,0.142857142857143,0.142857142857143,0.447916666666667,0.447916666666667
"LibTIFF","MOpt-AFL",7,540,1,1440,885,690,4,3,3,7,1,0,750,195,0.142857142857143,0,0.520833333333333,0.135416666666667
"LibTIFF","MOpt-AFL",7,540,2,1440,870,690,4,3,3,7,1,0,750,180,0.142857142857143,0,0.520833333333333,0.125
"LibTIFF","MOpt-AFL",7,600,0,1440,1440,855,4,4,3,7,1,1,585,585,0.142857142857143,0.142857142857143,0.40625,0.40625
"LibTIFF","MOpt-AFL",7,600,1,1440,945,750,4,3,3,7,1,0,690,195,0.142857142857143,0,0.479166666666667,0.135416666666667
"LibTIFF","MOpt-AFL",7,600,2,1440,930,750,4,3,3,7,1,0,690,180,0.142857142857143,0,0.479166666666667,0.125
"LibTIFF","MOpt-AFL",8,60,0,1440,345,165,4,2,2,7,2,0,1275,180,0.285714285714286,0,0.885416666666667,0.125
"LibTIFF","MOpt-AFL",8,60,1,1440,330,150,4,2,2,7,2,0,1290,180,0.285714285714286,0,0.895833333333333,0.125
"LibTIFF","MOpt-AFL",8,60,2,810,165,120,3,2,2,7,1,0,690,45,0.142857142857143,0,0.479166666666667,0.03125
"LibTIFF","MOpt-AFL",8,120,0,1440,405,225,4,2,2,7,2,0,1215,180,0.285714285714286,0,0.84375,0.125
"LibTIFF","MOpt-AFL",8,120,1,1440,390,210,4,2,2,7,2,0,1230,180,0.285714285714286,0,0.854166666666667,0.125
"LibTIFF","MOpt-AFL",8,120,2,1440,360,180,4,2,2,7,2,0,1260,180,0.285714285714286,0,0.875,0.125
"LibTIFF","MOpt-AFL",8,180,0,1440,465,450,4,2,2,7,2,0,990,15,0.285714285714286,0,0.6875,0.0104166666666667
"LibTIFF","MOpt-AFL",8,180,1,1440,450,285,4,2,2,7,2,0,1155,165,0.285714285714286,0,0.802083333333333,0.114583333333333
"LibTIFF","MOpt-AFL",8,180,2,1440,420,240,4,2,2,7,2,0,1200,180,0.285714285714286,0,0.833333333333333,0.125
"LibTIFF","MOpt-AFL",8,240,0,1440,525,510,4,2,2,7,2,0,930,15,0.285714285714286,0,0.645833333333333,0.0104166666666667
"LibTIFF","MOpt-AFL",8,240,1,1440,510,345,4,2,2,7,2,0,1095,165,0.285714285714286,0,0.760416666666667,0.114583333333333
"LibTIFF","MOpt-AFL",8,240,2,1440,480,330,4,2,2,7,2,0,1110,150,0.285714285714286,0,0.770833333333333,0.104166666666667
"LibTIFF","MOpt-AFL",8,300,0,1440,1440,1140,4,4,4,7,0,0,300,300,0,0,0.208333333333333,0.208333333333333
"LibTIFF","MOpt-AFL",8,300,1,1440,1440,405,4,4,2,7,2,2,1035,1035,0.285714285714286,0.285714285714286,0.71875,0.71875
"LibTIFF","MOpt-AFL",8,300,2,1440,1440,390,4,4,2,7,2,2,1050,1050,0.285714285714286,0.285714285714286,0.729166666666667,0.729166666666667
"LibTIFF","MOpt-AFL",8,360,0,1440,1440,1200,4,4,4,7,0,0,240,240,0,0,0.166666666666667,0.166666666666667
"LibTIFF","MOpt-AFL",8,360,1,1440,1440,465,4,4,2,7,2,2,975,975,0.285714285714286,0.285714285714286,0.677083333333333,0.677083333333333
"LibTIFF","MOpt-AFL",8,360,2,1440,1440,450,4,4,2,7,2,2,990,990,0.285714285714286,0.285714285714286,0.6875,0.6875
"LibTIFF","MOpt-AFL",8,420,0,1440,1440,1260,4,4,4,7,0,0,180,180,0,0,0.125,0.125
"LibTIFF","MOpt-AFL",8,420,1,1440,1440,525,4,4,2,7,2,2,915,915,0.285714285714286,0.285714285714286,0.635416666666667,0.635416666666667
"LibTIFF","MOpt-AFL",8,420,2,1440,1440,510,4,4,2,7,2,2,930,930,0.285714285714286,0.285714285714286,0.645833333333333,0.645833333333333
"LibTIFF","MOpt-AFL",8,480,0,1440,1440,1320,4,4,4,7,0,0,120,120,0,0,0.0833333333333333,0.0833333333333333
"LibTIFF","MOpt-AFL",8,480,1,1440,1440,1020,4,4,4,7,0,0,420,420,0,0,0.291666666666667,0.291666666666667
"LibTIFF","MOpt-AFL",8,480,2,1440,1440,750,4,4,3,7,1,1,690,690,0.142857142857143,0.142857142857143,0.479166666666667,0.479166666666667
"LibTIFF","MOpt-AFL",8,540,0,1440,1440,1380,4,4,4,7,0,0,60,60,0,0,0.0416666666666667,0.0416666666666667
"LibTIFF","MOpt-AFL",8,540,1,1440,1440,1080,4,4,4,7,0,0,360,360,0,0,0.25,0.25
"LibTIFF","MOpt-AFL",8,540,2,1440,1440,810,4,4,3,7,1,1,630,630,0.142857142857143,0.142857142857143,0.4375,0.4375
"LibTIFF","MOpt-AFL",8,600,0,1440,1440,1440,4,4,4,7,0,0,0,0,0,0,0,0
"LibTIFF","MOpt-AFL",8,600,1,1440,1440,1140,4,4,4,7,0,0,300,300,0,0,0.208333333333333,0.208333333333333
"LibTIFF","MOpt-AFL",8,600,2,1440,1440,1140,4,4,4,7,0,0,300,300,0,0,0.208333333333333,0.208333333333333
"LibTIFF","MOpt-AFL",9,60,0,1335,225,210,3,2,2,7,1,0,1125,15,0.142857142857143,0,0.78125,0.0104166666666667
"LibTIFF","MOpt-AFL",9,60,1,1065,225,135,3,2,2,7,1,0,930,90,0.142857142857143,0,0.645833333333333,0.0625
"LibTIFF","MOpt-AFL",9,60,2,540,210,135,3,2,2,7,1,0,405,75,0.142857142857143,0,0.28125,0.0520833333333333
"LibTIFF","MOpt-AFL",9,120,0,1440,360,270,3,2,2,7,1,0,1170,90,0.142857142857143,0,0.8125,0.0625
"LibTIFF","MOpt-AFL",9,120,1,1440,285,225,3,2,2,7,1,0,1215,60,0.142857142857143,0,0.84375,0.0416666666666667
"LibTIFF","MOpt-AFL",9,120,2,1125,285,195,3,2,2,7,1,0,930,90,0.142857142857143,0,0.645833333333333,0.0625
"LibTIFF","MOpt-AFL",9,180,0,1440,900,330,3,3,2,7,1,1,1110,570,0.142857142857143,0.142857142857143,0.770833333333333,0.395833333333333
"LibTIFF","MOpt-AFL",9,180,1,1440,345,285,3,2,2,7,1,0,1155,60,0.142857142857143,0,0.802083333333333,0.0416666666666667
"LibTIFF","MOpt-AFL",9,180,2,1440,345,255,3,2,2,7,1,0,1185,90,0.142857142857143,0,0.822916666666667,0.0625
"LibTIFF","MOpt-AFL",9,240,0,1440,960,390,3,3,2,7,1,1,1050,570,0.142857142857143,0.142857142857143,0.729166666666667,0.395833333333333
"LibTIFF","MOpt-AFL",9,240,1,1440,915,345,3,3,2,7,1,1,1095,570,0.142857142857143,0.142857142857143,0.760416666666667,0.395833333333333
"LibTIFF","MOpt-AFL",9,240,2,1440,405,315,3,2,2,7,1,0,1125,90,0.142857142857143,0,0.78125,0.0625
"LibTIFF","MOpt-AFL",9,300,0,1440,1440,450,3,3,2,7,1,1,990,990,0.142857142857143,0.142857142857143,0.6875,0.6875
"LibTIFF","MOpt-AFL",9,300,1,1440,975,405,3,3,2,7,1,1,1035,570,0.142857142857143,0.142857142857143,0.71875,0.395833333333333
"LibTIFF","MOpt-AFL",9,300,2,1440,975,375,3,3,2,7,1,1,1065,600,0.142857142857143,0.142857142857143,0.739583333333333,0.416666666666667
"LibTIFF","MOpt-AFL",9,360,0,1440,1440,510,3,3,3,7,0,0,930,930,0,0,0.645833333333333,0.645833333333333
"LibTIFF","MOpt-AFL",9,360,1,1440,1080,465,3,3,3,7,0,0,975,615,0,0,0.677083333333333,0.427083333333333
"LibTIFF","MOpt-AFL",9,360,2,1440,1035,435,3,3,2,7,1,1,1005,600,0.142857142857143,0.142857142857143,0.697916666666667,0.416666666666667
"LibTIFF","MOpt-AFL",9,420,0,1440,1440,570,3,3,3,7,0,0,870,870,0,0,0.604166666666667,0.604166666666667
"LibTIFF","MOpt-AFL",9,420,1,1440,1140,525,3,3,3,7,0,0,915,615,0,0,0.635416666666667,0.427083333333333
"LibTIFF","MOpt-AFL",9,420,2,1440,1095,495,3,3,3,7,0,0,945,600,0,0,0.65625,0.416666666666667
"LibTIFF","MOpt-AFL",9,480,0,1440,1440,630,3,3,3,7,0,0,810,810,0,0,0.5625,0.5625
"LibTIFF","MOpt-AFL",9,480,1,1440,1200,585,3,3,3,7,0,0,855,615,0,0,0.59375,0.427083333333333
"LibTIFF","MOpt-AFL",9,480,2,1440,1155,555,3,3,3,7,0,0,885,600,0,0,0.614583333333333,0.416666666666667
"LibTIFF","MOpt-AFL",9,540,0,1440,1440,1215,3,3,3,7,0,0,225,225,0,0,0.15625,0.15625
"LibTIFF","MOpt-AFL",9,540,1,1440,1260,645,3,3,3,7,0,0,795,615,0,0,0.552083333333333,0.427083333333333
"LibTIFF","MOpt-AFL",9,540,2,1440,1215,615,3,3,3,7,0,0,825,600,0,0,0.572916666666667,0.416666666666667
"LibTIFF","MOpt-AFL",9,600,0,1440,1440,1275,3,3,3,7,0,0,165,165,0,0,0.114583333333333,0.114583333333333
"LibTIFF","MOpt-AFL",9,600,1,1440,1440,1275,3,3,3,7,0,0,165,165,0,0,0.114583333333333,0.114583333333333
"LibTIFF","MOpt-AFL",9,600,2,1440,1275,1275,3,3,3,7,0,0,165,0,0,0,0.114583333333333,0
"LibTIFF","MOpt-AFL",10,60,0,1005,285,240,5,3,3,7,2,0,765,45,0.285714285714286,0,0.53125,0.03125
"LibTIFF","MOpt-AFL",10,60,1,990,150,120,5,3,2,7,3,1,870,30,0.428571428571429,0.142857142857143,0.604166666666667,0.0208333333333333
"LibTIFF","MOpt-AFL",10,60,2,975,150,90,5,3,2,7,3,1,885,60,0.428571428571429,0.142857142857143,0.614583333333333,0.0416666666666667
"LibTIFF","MOpt-AFL",10,120,0,1440,345,300,6,3,3,7,3,0,1140,45,0.428571428571429,0,0.791666666666667,0.03125
"LibTIFF","MOpt-AFL",10,120,1,1440,315,285,6,3,3,7,3,0,1155,30,0.428571428571429,0,0.802083333333333,0.0208333333333333
"LibTIFF","MOpt-AFL",10,120,2,1035,315,225,5,3,3,7,2,0,810,90,0.285714285714286,0,0.5625,0.0625
"LibTIFF","MOpt-AFL",10,180,0,1440,1035,360,6,5,3,7,3,2,1080,675,0.428571428571429,0.285714285714286,0.75,0.46875
"LibTIFF","MOpt-AFL",10,180,1,1440,375,345,6,3,3,7,3,0,1095,30,0.428571428571429,0,0.760416666666667,0.0208333333333333
"LibTIFF","MOpt-AFL",10,180,2,1440,375,285,6,3,3,7,3,0,1155,90,0.428571428571429,0,0.802083333333333,0.0625
"LibTIFF","MOpt-AFL",10,240,0,1440,1290,420,6,6,3,7,3,3,1020,870,0.428571428571429,0.428571428571429,0.708333333333333,0.604166666666667
"LibTIFF","MOpt-AFL",10,240,1,1440,1290,405,6,6,3,7,3,3,1035,885,0.428571428571429,0.428571428571429,0.71875,0.614583333333333
"LibTIFF","MOpt-AFL",10,240,2,1440,465,345,6,3,3,7,3,0,1095,120,0.428571428571429,0,0.760416666666667,0.0833333333333333
"LibTIFF","MOpt-AFL",10,300,0,1440,1350,480,6,6,3,7,3,3,960,870,0.428571428571429,0.428571428571429,0.666666666666667,0.604166666666667
"LibTIFF","MOpt-AFL",10,300,1,1440,1350,465,6,6,3,7,3,3,975,885,0.428571428571429,0.428571428571429,0.677083333333333,0.614583333333333
"LibTIFF","MOpt-AFL",10,300,2,1440,990,405,6,5,3,7,3,2,1035,585,0.428571428571429,0.285714285714286,0.71875,0.40625
